timestamp,temperature,vibration,pressure,failure
2025-01-01 00:00:00,75.18842046225572,0.5271515775096719,5.43799346702572,0
2025-01-01 00:01:00,71.72418640235179,0.3882421453486454,6.614211561727122,0
2025-01-01 00:02:00,73.44005987613224,0.4687706009114119,6.49085657288689,0
2025-01-01 00:03:00,69.74432544940231,0.4456886617848143,6.077974526287678,0
2025-01-01 00:04:00,67.2525219644866,0.31929242959259585,6.074630898172488,0
2025-01-01 00:05:00,70.20832681107714,0.6428728366869624,6.533533620690054,0
2025-01-01 00:06:00,72.01884316850813,0.5547095385530072,5.695265951561219,0
2025-01-01 00:07:00,75.31131128023091,0.4612831712357419,6.810090030641481,0
2025-01-01 00:08:00,68.69737373146043,0.6520762669004656,6.055790528479953,0
2025-01-01 00:09:00,73.63366674824431,0.6492322750605984,6.7782064133597615,0
2025-01-01 00:10:00,72.4464595305505,0.49287958099510615,5.4955571193075,0
2025-01-01 00:11:00,74.83134883177604,0.33246295350889116,6.618349803257279,0
2025-01-01 00:12:00,69.58012345130385,0.48563741121080856,5.177679141915026,0
2025-01-01 00:13:00,71.53138243719717,0.5776316728357603,6.777079623437344,0
2025-01-01 00:14:00,68.32552329403778,0.5180758975719661,5.1249622797636585,0
2025-01-01 00:15:00,70.77557793312052,0.44715460144727,6.983343306882291,1
2025-01-01 00:16:00,70.73142202999517,0.4310203501758205,6.139749106755471,0
2025-01-01 00:17:00,71.713719289213,0.4182060760074432,6.610762958568597,0
2025-01-01 00:18:00,71.00322714285477,0.42024886721769994,5.700615544090006,0
2025-01-01 00:19:00,71.43982413511193,0.4737807167306636,4.922725629464602,0
2025-01-01 00:20:00,75.61553321780991,0.6038055559358546,6.363883230702834,0
2025-01-01 00:21:00,69.49613596062139,0.5014372569619241,6.3703007050354445,0
2025-01-01 00:22:00,74.28176237540347,0.5508466420033031,5.628383066864585,0
2025-01-01 00:23:00,74.25525366892761,0.485749664882933,5.490010327467302,0
2025-01-01 00:24:00,66.95015049771388,0.5413415821546829,6.678757811289933,0
2025-01-01 00:25:00,70.5918136717811,0.5379945563709688,5.795930060491204,0
2025-01-01 00:26:00,70.8017157168185,0.5714224731230209,5.974898008243573,0
2025-01-01 00:27:00,69.95117132341157,0.6134487816414532,6.7169323840070145,0
2025-01-01 00:28:00,70.29958804326958,0.6119627109905219,5.788674925310872,0
2025-01-01 00:29:00,71.46526655568556,0.5618256421566975,6.431258182640614,0
2025-01-01 00:30:00,66.77340639655952,0.7073908153789121,6.074094981646649,0
2025-01-01 00:31:00,67.22568030615821,0.38930727388008074,5.806098757776937,0
2025-01-01 00:32:00,72.52586496104792,0.5077921240272949,5.295545546438354,0
2025-01-01 00:33:00,70.70868505275982,0.43349881361911174,5.918996797053528,0
2025-01-01 00:34:00,70.06928491276972,0.6624472056842556,5.9786427014617525,0
2025-01-01 00:35:00,72.57871072087791,0.4468307233549016,6.193874953372758,0
2025-01-01 00:36:00,75.92422232897789,0.37008103309884177,6.583963443324157,0
2025-01-01 00:37:00,71.93378854001654,0.4394999237452327,5.774614530740057,0
2025-01-01 00:38:00,68.23992371690977,0.403509192646904,4.8209833232316806,0
2025-01-01 00:39:00,71.14550474376898,0.4445964553882765,5.4840549361991,0
2025-01-01 00:40:00,70.75998765789973,0.5014897510115178,5.820904435727306,0
2025-01-01 00:41:00,68.5521695752737,0.46990331491599036,6.10062716147538,0
2025-01-01 00:42:00,75.40760609046347,0.5843292189192617,5.786315115302131,0
2025-01-01 00:43:00,69.59474714374952,0.5918277249997433,5.7600362467399115,0
2025-01-01 00:44:00,65.64264755952354,0.5838104266512723,6.930917052858526,0
2025-01-01 00:45:00,70.22113530620832,0.39546254386226914,5.7897237195720415,0
2025-01-01 00:46:00,78.1681603528851,0.6574377644206899,5.835201918403992,0
2025-01-01 00:47:00,68.86229263130599,0.4383843962687461,5.376937099472273,0
2025-01-01 00:48:00,64.9248420443111,0.6727707613551004,6.368242831066753,0
2025-01-01 00:49:00,71.00983491332599,0.3839621255397382,4.917416784079847,0
2025-01-01 00:50:00,68.80569552252517,0.23041757088274473,5.686510344312747,0
2025-01-01 00:51:00,69.98797716301785,0.6323631258710223,6.873293898098395,0
2025-01-01 00:52:00,73.52672735740545,0.42669241730260704,5.999538991558488,0
2025-01-01 00:53:00,71.77306424159498,0.641634603081503,4.9645349355678245,0
2025-01-01 00:54:00,67.80276571141633,0.5037463037809079,5.897333756680703,0
2025-01-01 00:55:00,77.63597309217363,0.665417395071166,6.70170759024035,0
2025-01-01 00:56:00,76.07393869485517,0.46215005459453246,5.692082382946814,0
2025-01-01 00:57:00,66.9478405033369,0.49975628246202125,6.436778559375046,0
2025-01-01 00:58:00,66.65815225364211,0.44141496390638724,6.612525614097676,0
2025-01-01 00:59:00,70.60815754714154,0.5520736843894669,6.036453731000444,0
2025-01-01 01:00:00,67.30604139627144,0.3951757453734649,7.155459647596136,0
2025-01-01 01:01:00,68.3976480103712,0.5335239682510353,4.951890153069599,0
2025-01-01 01:02:00,71.48755744825593,0.6899435252901926,6.229116717739862,0
